ENTIDAD,MUN,LOC,AGEB,label
29,21,1,0102,1
29,21,1,0117,1
29,22,1,003A,2
29,23,1,0037,2
29,23,1,0107,2
29,23,4,0198,2
29,23,11,0200,1
29,23,11,0215,2
29,23,16,0145,1
29,23,16,022A,1
29,23,17,015A,1
29,23,17,0164,1
29,24,1,0015,2
29,24,1,0142,3
29,24,1,0157,2
29,24,1,0161,2
29,24,1,0231,1
29,24,7,0034,2
29,24,7,0053,2
29,24,7,0104,2
29,24,11,0195,1
29,24,11,0208,1
29,25,1,0101,1
29,25,1,0116,1
29,25,1,0120,1
29,25,1,0135,1
29,25,1,014A,1
29,25,1,0154,1
29,25,1,0169,1
29,25,1,0173,1
29,25,1,0192,1
29,25,1,0205,1
29,25,1,021A,1
29,25,1,0224,2
29,25,1,0239,1
29,25,1,0243,2
29,25,1,0258,1
29,25,1,0262,1
29,25,1,0277,1
29,25,1,0281,1
29,25,2,0065,1
29,25,2,0084,1
29,25,2,0099,1
29,26,1,0062,2
29,26,1,0077,2
29,26,1,0096,1
29,26,1,019A,2
29,26,2,0128,1
29,26,2,0132,1
29,26,4,0024,1
29,26,5,0147,2
29,26,5,0151,2
29,26,5,0166,2
29,26,5,0170,2
29,26,5,0185,2
29,26,5,0202,2
29,27,1,0036,1
29,27,1,0040,1
29,27,1,0055,1
29,27,1,006A,1
29,27,1,0074,1
29,27,1,0089,2
29,28,1,0052,1
29,28,1,0071,1
29,28,1,0090,1
29,28,1,0103,1
29,28,1,0118,2
29,28,1,0122,1
29,28,1,0137,2
29,28,1,0141,1
29,28,1,0156,1
29,28,2,0067,2
29,28,3,0160,1
29,29,1,0011,2
29,29,1,0045,2
29,29,1,0100,2
29,29,3,0149,2
29,30,1,007A,1
29,30,1,0084,1
29,30,1,0120,1
29,30,1,0135,1
29,30,47,0188,1
29,30,47,0192,1
29,30,47,0205,1
29,31,1,0062,2
29,31,1,0077,2
29,31,1,0081,2
29,31,1,0109,2
29,31,1,0128,2
29,31,1,0132,1
29,31,1,0170,1
29,31,1,0185,1
29,31,1,0217,1
29,31,1,0221,2
29,31,1,0236,2
29,31,1,0240,2
29,31,1,0274,2
29,31,10,0293,1
29,31,10,0306,1
29,31,10,0310,1
29,31,11,0147,1
29,31,11,0151,1
29,31,11,0166,1
29,31,11,0255,2
29,31,11,026A,2
29,32,1,0021,2
29,32,1,0089,1
29,32,7,0233,2
29,32,7,0248,2
29,33,1,0014,3
29,33,1,0103,2
29,33,1,0457,3
29,33,1,0461,3
29,33,1,0476,3
29,33,1,0480,3
29,33,1,0531,3
29,33,1,0550,2
29,33,1,0565,2
29,33,1,057A,3
29,33,8,0620,3
29,33,8,0635,3
29,33,8,064A,3
29,33,8,0654,3
29,33,8,0669,3
29,33,8,0673,2
29,33,8,0688,3
29,33,8,0692,3
29,33,8,0705,3
29,33,8,071A,3
29,33,10,0743,2
29,33,10,0758,1
29,33,10,0777,2
29,33,10,0781,2
29,33,10,0796,3
29,33,11,0809,2
29,33,11,0813,2
29,33,11,0828,2
29,33,11,0832,2
29,33,11,0847,2
29,33,11,0851,2
29,33,12,0866,2
29,33,12,0870,3
29,33,12,0885,3
29,33,13,089A,2
29,33,13,0902,2
29,33,14,0917,2
29,33,14,0921,2
29,33,14,0936,2
29,33,14,0940,2
29,33,14,0955,1
29,33,14,096A,1
29,33,15,0974,1
29,33,15,0989,1
29,33,15,0993,1
29,33,15,1008,2
29,33,15,1012,3
29,33,16,1027,2
29,33,16,1031,3
29,33,16,1046,3
29,33,16,1050,2
29,33,16,1065,2
29,33,16,107A,2
29,33,16,1084,2
29,33,16,1099,2
29,33,16,1101,2
29,33,17,1116,2
29,33,17,1120,2
29,33,18,1135,2
29,33,18,114A,3
29,33,18,1154,2
29,34,1,0134,1
29,34,1,0149,2
29,34,1,0261,1
29,34,1,0280,1
29,34,1,0295,1
29,34,1,0308,1
29,34,1,0350,1
29,34,1,0365,1
29,34,1,037A,1
29,34,1,0384,2
29,34,1,0399,1
29,34,1,0401,1
29,34,1,0416,1
29,34,1,0454,1
29,34,1,0469,2
29,34,1,0473,1
29,34,1,0488,1
29,34,1,0524,1
29,34,1,0543,1
29,34,2,0346,1
29,34,2,0562,1
29,34,6,0172,1
29,34,6,0420,1
29,34,6,0435,1
29,34,6,044A,1
29,34,59,0011,1
29,34,59,005A,1
29,34,101,0331,1
29,35,1,0042,2
29,35,1,0057,1
29,36,1,0016,2
29,36,1,0181,2
29,36,1,0196,2
29,36,1,0247,2
29,36,1,0251,2
29,36,2,0105,2
29,36,5,0020,2
29,37,1,0032,1
29,37,1,0047,1
29,37,1,0070,1
29,37,1,0085,1
29,37,1,009A,1
29,37,1,0102,1
29,37,1,0117,1
29,38,1,0044,2
29,38,1,0171,1
29,38,1,0186,1
29,38,2,0010,2
29,38,2,0063,1
29,38,2,0078,1
29,38,2,0082,1
29,38,2,0097,1
29,38,2,010A,1
29,38,2,0152,2
29,38,2,0167,2
29,38,2,0222,1
29,38,2,0241,2
29,38,2,0256,2
29,38,2,0260,1
29,39,1,0041,2
29,39,1,0056,2
29,39,1,0060,2
29,39,1,0075,2
29,39,1,008A,2
29,39,1,0094,2
29,39,1,0164,2
29,39,2,0183,1
29,39,2,0198,1
29,39,3,0215,1
29,39,3,022A,1
29,39,6,0234,1
29,39,6,0249,2
29,40,1,0076,1
29,40,1,0131,2
29,40,1,0288,1
29,40,1,0292,1
29,40,1,0305,1
29,40,10,0216,1
29,40,10,0220,1
29,40,10,0235,1
29,40,10,024A,1
29,41,1,0035,2
29,41,1,0073,2
29,41,1,0088,2
29,41,1,0092,1
29,41,1,0105,1
29,41,1,011A,1
29,41,1,0124,1
29,41,1,0139,2
29,41,1,0143,2
29,41,1,0177,2
29,41,1,0181,1
29,41,1,0209,1
29,41,1,0213,1
29,41,1,0228,1
29,41,1,0232,1
29,41,4,0162,1
29,41,4,0247,1
29,42,1,0013,2
29,42,1,0085,1
29,42,1,009A,2
29,42,1,0102,2
29,43,1,003A,1
29,43,1,0078,2
29,43,1,0167,2
29,43,1,0171,1
29,43,3,0114,2
29,43,3,0129,2
29,43,3,0133,2
29,43,6,0218,2
29,43,6,0222,2
29,43,7,0148,2
29,43,7,0152,2
29,43,7,0203,2
29,43,8,0186,2
29,43,8,0190,2
29,43,11,0237,2
29,43,11,0241,1
29,44,1,0111,1
29,44,1,0126,1
29,44,1,0145,2
29,44,1,015A,2
29,44,1,0164,2
29,44,1,0179,2
29,44,1,0183,2
29,44,1,0198,1
29,44,1,0200,2
29,44,1,0215,2
29,44,1,022A,1
29,44,1,0234,1
29,45,1,0015,1
29,45,1,002A,1
29,45,1,0034,1
29,45,1,0049,1
29,45,1,0068,1
29,45,1,0072,1
29,45,1,0087,1
29,46,1,0031,1
29,46,1,0046,1
29,47,1,0039,1
29,47,1,0043,1
29,49,1,0014,2
29,49,1,0029,2
29,49,1,0033,2
29,49,1,0048,1
29,49,1,0067,1
29,50,1,0015,1
29,50,1,002A,1
29,50,1,0034,1
29,50,1,0049,1
29,51,1,0012,2
29,51,1,0027,1
29,52,1,001A,1
29,52,1,0024,1
29,52,1,0039,1
29,52,1,0043,1
29,53,1,0017,2
29,53,1,0021,2
29,53,1,0036,2
29,53,1,0040,1
29,54,1,0014,2
29,54,1,0029,2
29,54,1,0048,1
29,55,1,0030,2
29,55,1,0045,2
29,56,1,0019,2
29,56,1,0023,2
29,56,1,0038,1
29,56,1,0042,2
29,56,1,0061,1
29,57,1,0016,2
29,57,1,0020,2
29,57,1,004A,1
29,58,1,0013,2
29,58,1,0028,1
29,58,1,0032,2
29,58,1,0047,1
29,59,1,0010,1
29,59,1,0025,1
29,60,1,0011,1
29,60,1,0026,1
29,60,1,0030,2
30,1,1,0028,2
30,1,1,0032,1
30,2,1,0025,1
30,3,1,0107,2
30,3,1,0126,1
30,3,1,0130,2
30,3,1,0145,1
30,3,1,015A,2
30,3,1,022A,1
30,3,1,0253,1
30,3,1,0319,2
30,3,1,0323,2
30,3,1,0338,2
30,3,1,0342,2
30,3,1,0357,2
30,3,1,0376,2
30,3,1,0380,1
30,3,1,0431,1
30,3,1,0446,2
30,3,1,0450,1
30,3,1,0501,1
30,3,1,0516,2
30,3,1,054A,2
30,3,10,0234,1
30,3,10,0272,1
30,3,10,0291,1
30,3,10,0465,1
30,3,10,047A,1
30,3,11,0268,1
30,3,11,0395,1
30,3,11,0408,1
30,3,11,0412,1
30,4,1,0231,2
30,4,1,0246,2
30,4,1,027A,1
30,4,30,0208,2
30,4,30,0212,2
30,4,30,0227,1
30,4,30,0250,1
30,5,1,0050,2
30,5,1,0065,1
30,6,1,0043,1
30,6,1,0058,1
30,6,1,0062,1
30,6,1,0077,1
30,6,1,0081,1
30,6,1,0096,1
30,6,1,0132,1
30,6,1,0147,1
30,7,1,0040,1
30,7,1,0055,1
30,7,1,0074,1
30,7,1,0089,1
30,7,1,0093,1
30,8,1,0029,1
30,9,1,0153,2
30,9,1,0168,2
30,9,1,0204,2
30,9,1,0219,1
30,9,37,0191,1
30,9,46,0100,2
30,10,1,007A,2
30,10,1,0084,1
30,10,1,0099,1
30,10,1,0116,2
30,10,1,0120,2
30,10,3,0050,1
30,10,13,0031,1
30,11,1,0147,2
30,11,1,0151,2
30,11,1,0166,2
30,11,1,0185,2
30,11,1,0202,2
30,11,1,0217,2
30,11,1,0221,2
30,11,1,0236,2
30,11,1,0306,1
30,11,1,0310,1
30,11,1,0325,3
30,11,1,0344,2
30,11,1,0382,1
30,11,3,0039,2
30,11,3,0170,2
30,11,3,0255,2
30,11,3,0274,2
30,12,1,0040,2
30,12,1,0055,2
30,13,1,0048,2
30,13,1,0067,2
30,13,1,0071,2
30,13,1,0086,2
30,13,1,0103,3
30,13,1,0118,2
30,13,1,0122,2
30,13,1,0137,3
30,13,1,0141,2
30,13,1,0156,2
30,13,1,0175,2
30,13,1,0194,2
30,13,1,0245,1
30,13,1,0264,2
30,13,1,0279,2
30,13,1,0283,1
30,14,1,0098,2
30,14,1,0100,1
30,14,1,0115,1
30,14,1,0187,1
30,14,8,012A,1
30,14,8,0134,2
30,14,8,0204,2
30,14,15,0168,1
30,14,15,0172,2
30,14,16,0149,2
30,14,16,0153,2
30,15,1,0095,1
30,15,1,0127,2
30,15,1,0150,2
30,15,1,0165,2
30,15,1,017A,2
30,15,1,0184,2
30,15,1,0216,2
30,15,1,0235,1
30,15,1,0254,1
30,15,1,0288,2
30,15,1,0292,1
30,15,1,031A,1
30,15,1,0339,1
30,16,1,0069,2
30,16,1,0088,2
30,16,1,0105,2
30,16,1,011A,2
30,16,1,0124,2
30,16,1,0139,2
30,16,1,0143,2
30,16,1,0158,2
30,16,1,0247,2
30,16,1,0251,2
30,16,1,0266,3
30,16,1,0285,1
30,17,1,0028,1
30,18,1,0025,1
30,19,1,0022,1
30,20,1,0023,1
30,21,1,0105,1
30,21,1,011A,1
30,21,17,0054,2
30,21,17,0069,2
30,21,17,0073,2
30,21,17,0124,2
30,21,17,0139,2
30,21,17,0143,2
30,21,17,0158,2
30,21,17,0162,1
30,21,17,0177,1
30,22,1,0085,1
30,22,1,009A,1
30,22,1,0140,1
30,22,1,0155,1
30,22,1,016A,1
30,22,1,0174,1
30,22,5,0117,1
30,22,5,0189,1
30,22,5,0193,1
30,23,1,0097,1
30,23,1,010A,2
30,23,1,0114,2
30,23,1,0152,1
30,23,1,0167,1
30,23,54,0082,1
30,23,54,0129,1
30,23,54,0133,1
30,23,250,0171,1
30,23,250,0186,1
30,24,1,0056,1
30,25,1,0087,1
30,25,1,0104,1
30,25,1,0157,1
30,25,1,0161,1
30,25,3,002A,1
30,25,3,0068,1
30,26,1,0027,2
30,26,1,0046,2
30,26,1,0116,2
30,26,1,0120,2
30,26,1,0135,2
30,26,1,014A,3
30,26,1,0239,2
30,26,1,0313,2
30,27,1,0043,2
30,27,1,0058,1
30,27,1,0077,1
30,27,1,0096,1
30,28,1,0375,3
30,28,1,038A,2
30,28,1,0661,3
30,28,1,0676,3
30,28,37,0089,2
30,28,37,0093,2
30,28,37,0125,2
30,28,37,013A,2
30,28,37,0144,2
30,28,37,0163,3
30,28,37,0182,2
30,28,37,0252,3
30,28,37,0271,3
30,28,37,0286,3
30,28,37,0290,3
30,28,37,0303,2
30,28,37,0322,3
30,28,37,0341,2
30,28,37,0356,2
30,28,37,0500,2
30,28,37,0515,2
30,28,37,052A,2
30,28,37,0568,3
30,28,37,0572,3
30,28,37,0587,3
30,28,37,0591,3
30,28,37,0604,3
30,28,37,0619,3
30,28,37,0623,3
30,28,37,0638,3
30,28,37,0642,3
30,28,37,0657,3
30,28,37,0680,2
30,28,37,0695,2
30,28,37,0708,2
30,28,37,0712,2
30,28,37,0727,2
30,28,37,0731,2
30,28,37,0746,2
30,28,37,0750,2
30,28,37,0765,2
30,28,37,077A,3
30,28,37,0799,1
30,28,37,0801,2
30,28,37,0816,3
30,28,37,0820,2
30,28,37,0835,1
30,28,37,084A,2
30,28,37,0869,3
30,28,37,0873,3
30,28,37,0888,2
30,28,37,0892,2
30,28,37,0905,2
30,28,37,091A,3
30,28,37,0924,3
30,28,37,0943,1
30,29,1,0048,1
30,30,1,002A,2
30,30,1,0049,2
30,30,1,0053,2
30,30,1,0068,2
30,30,1,0087,2
30,30,1,0091,1
30,30,1,0138,1
30,30,1,0157,2
30,30,1,0161,2
30,30,1,0176,2
30,30,1,0180,2
30,30,1,0195,2
30,30,1,0208,2
30,30,1,0212,1
30,30,1,0227,2
30,30,1,0231,2
30,30,1,0246,2
30,31,1,0065,1
30,32,1,0077,2
30,32,1,0081,2
30,32,1,0096,2
30,32,1,0109,2
30,32,1,0113,1
30,32,1,0185,2
30,32,1,019A,1
30,32,1,0202,1
30,32,1,0217,2
30,32,1,0221,1
30,32,1,0236,1
30,32,1,0240,1
30,32,1,0255,1
30,32,1,0274,1
30,32,1,0293,1
30,32,1,0306,1
30,32,1,0310,1
30,32,1,0325,1
30,32,1,033A,1
30,32,1,0344,1
30,32,1,0359,1
30,32,1,0378,1
30,32,1,0382,1
30,32,1,040A,1
30,32,1,0414,1
30,32,1,0429,1
30,32,1,0433,1
30,33,1,0089,2
30,33,1,0093,1
30,33,1,0106,1
30,33,1,013A,1
30,33,1,0144,1
30,34,1,0033,2
30,34,1,0103,2
30,34,1,0118,2
30,34,1,0122,1
30,34,1,0137,2
30,34,1,0141,2
30,34,1,0156,2
30,34,1,0160,1
30,34,1,0175,2
30,34,1,018A,1
30,34,1,0207,1
30,34,1,0211,1
30,34,1,0226,2
30,34,1,0230,2
30,34,1,0245,2
30,34,1,025A,2
30,34,1,0264,2
30,34,1,0279,2
30,34,1,0283,2
30,34,1,0298,2
30,34,1,0300,2
30,34,1,0315,3
30,35,1,0045,1
30,35,1,005A,1
30,35,1,0064,1
30,35,1,0079,1
30,36,1,0023,1
30,36,1,0038,1
30,37,1,0020,1
30,37,1,0035,1
30,37,2,0054,1
30,38,1,0047,2
30,38,1,0051,2
30,38,1,0070,2
30,38,1,0085,2
30,38,1,0117,2
30,38,1,0140,2
30,38,1,0206,2
30,38,1,0225,2
30,38,1,023A,2
30,38,1,0259,2
30,38,1,0263,2
30,38,1,0278,2
30,38,1,0282,1
30,38,1,0297,3
30,38,1,030A,3
30,38,1,0314,3
30,38,1,0329,3
30,38,12,0193,2
30,38,15,0136,1
30,38,19,0032,2
30,38,19,016A,1
30,38,19,0174,1
30,38,19,0189,1
30,39,1,0025,3
30,39,1,003A,3
30,39,1,0059,3
30,39,1,0063,3
30,39,1,0078,3
30,39,1,0082,3
30,39,1,0097,3
30,39,1,010A,3
30,39,1,0129,2
30,39,1,0148,2
30,39,1,0167,2
30,39,1,0383,3
30,39,1,0453,3
30,39,1,0468,2
30,39,1,0487,2
30,39,1,0504,2
30,39,1,0523,2
30,39,1,0542,2
30,39,1,0580,2
30,39,1,0646,2
30,39,1,0877,2
30,39,1,0909,1
30,39,1,0947,2
30,39,1,0951,2
30,39,1,0966,2
30,39,1,0970,2
30,39,1,0985,2
30,39,1,099A,2
30,39,1,1004,2
30,39,1,1019,2
30,39,1,1023,3
30,39,1,1038,3
30,39,1,1061,3
30,39,1,1076,2
30,39,1,1080,2
30,39,1,1095,3
30,39,1,1108,2
30,39,1,1112,2
30,39,1,1127,2
30,39,1,1131,2
30,39,1,1165,2
30,39,1,117A,2
30,39,1,1184,2
30,39,1,1199,2
30,39,1,1220,1
30,39,1,1235,2
30,39,1,124A,3
30,39,1,1254,2
30,39,1,1269,2
30,39,1,1273,2
30,39,1,1305,2
30,39,1,131A,2
30,39,1,1324,2
30,39,1,1339,2
30,39,1,1343,1
30,39,1,1358,2
30,39,1,1381,2
30,39,1,1396,2
30,39,1,1409,2
30,39,1,1466,2
30,39,1,149A,1
30,39,1,1502,1
30,39,1,1517,2
30,39,1,1521,2
30,39,1,1536,2
30,39,1,156A,3
30,39,1,1574,3
30,39,1,1589,3
30,39,1,1593,3
30,39,1,1606,2
30,39,1,1610,2
30,39,1,1625,1
30,39,1,163A,1
30,39,1,170A,2
30,39,1,1733,3
30,39,1,1767,3
30,39,1,1837,2
30,39,1,188A,3
30,39,1,1894,3
30,39,1,1930,3
30,39,1,195A,3
30,39,1,2002,1
30,39,21,0364,2
30,39,21,0379,2
30,39,21,0415,1
30,39,21,042A,3
30,39,21,0788,1
30,39,21,1042,1
30,39,21,1362,2
30,39,21,1428,2
30,39,21,1771,2
30,39,21,1786,1
30,39,43,0913,1
30,39,142,1470,2
30,39,142,1485,2
30,39,142,1555,2
30,39,142,1790,1
30,39,142,1803,1
30,39,142,1926,2
30,39,147,1644,1
30,39,147,1659,2
30,39,147,1663,2
30,39,147,1678,2
30,39,147,1682,2
30,39,147,1697,3
30,39,147,1714,2
30,39,147,1729,2
30,39,147,1748,1
30,39,147,1752,2
30,39,147,1818,1
30,39,147,1822,3
30,39,147,1856,2
30,39,147,1860,2
30,39,147,1875,1
30,39,147,1998,3
30,39,170,1907,3
30,39,170,1911,3
30,39,170,1945,3
30,39,178,2017,3
30,39,178,2021,2
30,39,178,2036,2
30,39,178,2040,2
30,39,178,2055,2
30,39,178,206A,2
30,40,1,0083,2
30,40,1,0098,2
30,40,1,0100,2
30,40,1,0115,2
30,40,1,0172,2
30,40,1,0187,2
30,40,1,0191,2
30,40,1,0204,2
30,40,1,0219,2
30,40,1,0223,2
30,40,1,0238,2
30,40,1,0242,2
30,40,1,0257,2
30,40,1,0261,2
30,40,1,0276,2
30,40,1,0280,3
30,40,1,0295,1
30,40,1,0308,3
30,40,1,0312,3
30,40,1,0327,1
30,40,1,0331,3
30,40,1,0346,3
30,40,1,037A,3
30,40,1,0384,1
30,40,1,0401,1
30,40,1,0416,3
30,40,202,0026,2
30,41,1,0038,1
30,42,1,004A,2
30,42,1,0054,1
30,42,1,0069,1
30,43,1,0051,1
30,43,3,009A,1
30,43,3,0102,1
30,44,1,0010,2
30,44,1,0025,2
30,44,1,003A,3
30,44,1,0044,2
30,44,1,0059,2
30,44,1,0063,2
30,44,1,0078,2
30,44,1,0097,3
30,44,1,010A,3
30,44,1,0114,2
30,44,1,0133,2
30,44,1,0148,2
30,44,1,0152,2
30,44,1,0167,2
30,44,1,0171,2
30,44,1,0186,2
30,44,1,0190,2
30,44,1,0203,2
30,44,1,0218,2
30,44,1,0256,2
30,44,1,028A,3
30,44,1,0294,2
30,44,1,0326,1
30,44,1,0345,2
30,44,1,0364,3
30,44,1,0383,3
30,44,1,0398,2
30,44,1,0400,2
30,44,1,042A,1
30,44,1,0434,1
30,44,1,0453,3
30,44,1,0468,3
30,44,1,0472,2
30,44,1,0487,2
30,44,1,0491,2
30,44,1,0504,2
30,44,1,0519,2
30,44,1,0523,2
30,44,1,0538,2
30,44,1,0542,2
30,44,1,0557,2
30,44,1,0561,2
30,44,1,0576,3
30,44,1,0580,2
30,44,1,0595,2
30,44,1,0612,3
30,44,1,0627,2
30,44,1,0631,3
30,44,1,0720,2
30,44,1,0862,2
30,44,1,0896,2
30,44,1,0909,3
30,44,1,0928,1
30,44,1,0932,2
30,44,1,0947,2
30,44,1,0951,2
30,44,1,0966,2
30,44,1,1019,3
30,44,1,1023,2
30,44,1,1038,3
30,44,47,0735,2
30,44,47,074A,2
30,44,47,0754,2
30,44,47,0769,2
30,44,47,0881,3
30,44,53,0237,1
30,44,74,081A,1
30,44,74,0824,3
30,44,120,0773,1
30,44,120,0788,2
30,44,120,0858,2
30,44,120,099A,1
30,44,176,1004,1
30,45,1,0183,2
30,45,1,0198,3
30,45,1,0200,2
30,45,1,0380,2
30,45,1,0395,2
30,45,1,0427,2
30,45,1,0465,2
30,45,1,047A,2
30,45,1,0484,2
30,45,1,0499,2
30,45,1,0501,2
30,45,1,0516,2
30,45,1,0520,2
30,45,1,0535,2
30,45,1,0713,2
30,45,1,0732,2
30,45,1,0747,1
30,45,1,0770,1
30,45,1,0802,2
30,45,1,0874,2
30,45,1,0906,2
30,45,1,0910,1
30,45,1,0925,1
30,45,1,093A,2
30,45,1,1016,1
30,45,15,0643,2
30,45,15,0658,2
30,45,15,0677,2
30,45,15,0840,1
30,45,15,0855,2
30,45,15,086A,1
30,45,15,0959,1
30,45,25,0319,1
30,45,25,0624,1
30,45,25,0639,2
30,45,25,0963,1
30,45,25,0978,1
30,46,1,0034,1
30,46,1,0049,1
30,46,1,0053,1
30,47,1,007A,2
30,47,1,0084,1
30,47,1,0099,1
30,47,1,0101,2
30,47,6,0012,1
30,47,26,0065,1
30,47,36,0120,1
30,47,36,0135,1
30,48,1,0039,2
30,48,1,0109,1
30,48,1,0113,1
30,48,1,0128,2
30,48,1,0700,1
30,48,1,0715,2
30,48,8,0151,1
30,48,8,0749,1
30,48,8,0753,1
30,48,11,0221,1
30,48,24,0217,1
30,48,24,0490,1
30,48,73,0058,1
30,48,73,0062,2
30,48,73,0236,1
30,48,73,0255,1
30,48,73,026A,2
30,48,73,0518,2
30,48,73,0594,2
30,48,73,0607,2
30,48,73,0611,2
30,48,73,0626,2
30,48,73,0630,2
30,48,73,0645,2
30,48,73,065A,2
30,48,73,0664,2
30,48,73,0679,2
30,48,73,0683,2
30,48,73,0698,2
30,48,73,072A,1
30,48,73,0734,2
30,48,73,0787,1
30,48,73,0791,1
30,48,73,0804,1
30,48,138,0537,2
30,48,138,0541,3
30,48,138,0556,2
30,48,138,0560,2
30,48,138,0575,3
30,48,138,058A,3
30,48,280,0768,2
30,48,280,0772,1
30,48,286,0819,2
30,48,286,0823,1
30,49,1,0093,2
30,50,1,0037,1
30,50,1,0041,1
30,50,1,0056,1
30,50,1,0060,1
30,50,1,0075,1
30,50,1,008A,1
30,51,1,0053,1
30,51,1,0068,1
30,51,1,0072,1
30,51,1,0087,1
30,51,1,0091,1
30,51,1,0104,1
30,51,1,0119,1
30,52,1,0050,1
30,52,1,0065,1
30,52,1,0099,1
30,52,1,0101,1
30,52,8,0046,1
30,52,8,007A,2
30,52,8,0084,2
30,53,1,0077,2
30,53,1,0096,2
30,53,1,0109,2
30,53,1,0113,2
30,53,1,0128,2
30,53,1,0132,2
30,53,1,0147,1
30,53,1,0151,2
30,53,1,0166,2
30,53,1,0170,2
30,54,1,0055,2
30,54,1,0089,2
30,54,1,0093,2
30,54,1,0106,2
30,54,1,0125,1
30,55,1,0052,1
30,55,1,0071,1
30,55,1,0090,1
30,55,1,0103,1
30,56,1,0030,1
30,57,1,0023,1
30,57,1,0057,1
30,57,1,0061,1
30,57,1,0076,1
30,58,1,0092,2
30,58,1,0124,2
30,59,1,0047,1
30,59,1,0051,1
30,59,1,0066,1
30,59,1,0070,1
30,59,1,0085,2
30,59,1,009A,2
30,59,1,0102,1
30,59,1,0117,1
30,59,1,0121,1
30,60,1,0052,1
30,60,1,0067,1
30,60,1,0090,1
30,60,1,0103,1
30,60,1,0118,1
30,60,7,0071,2
30,60,7,0086,2
30,61,1,0473,2
30,61,1,0492,2
30,61,1,0613,2
30,61,1,0685,2
30,61,1,069A,2
30,61,1,0702,2
30,61,1,0717,2
30,61,1,0721,2
30,61,1,0736,2
30,61,1,0740,2
30,61,1,0755,3
30,61,1,076A,2
30,61,1,0774,2
30,61,1,0789,2
30,61,1,0793,1
30,61,1,0810,1
30,61,1,0825,1
30,61,1,090A,2
30,61,1,0914,1
30,61,1,0933,2
30,61,1,0948,2
30,61,1,0952,2
30,61,1,0967,1
30,61,1,0971,2
30,61,1,0986,2
30,61,1,0990,1
30,61,1,1005,1
30,61,1,101A,1
30,61,1,1024,2
30,61,1,1039,1
30,61,1,1043,1
30,61,1,1058,1
30,61,1,1096,1
30,61,1,1109,1
30,62,1,0042,1
30,62,1,0061,1
30,62,1,0076,1
30,62,1,0080,1
30,62,6,0019,1
30,63,1,0092,2
30,63,1,0105,2
30,63,1,011A,1
30,63,1,0124,1
30,64,1,0028,1
30,64,1,0032,1
30,64,1,0047,1
30,64,1,0051,1
30,65,1,010A,2
30,65,1,0148,2
30,65,1,0152,2
30,65,1,0364,3
30,65,12,0129,2
30,65,14,0186,2
30,65,14,0222,2
30,65,14,0237,2
30,65,14,028A,2
30,65,15,0025,2
30,65,15,0167,2
30,65,15,0171,2
30,65,20,0129,2
30,65,31,0129,1
30,65,46,0082,1
30,65,46,0190,1
30,65,46,0241,1
30,65,46,0256,2
30,65,46,0260,1
30,65,169,0311,3
30,65,169,0326,3
30,65,169,0330,3
30,65,169,035A,3
30,65,169,0379,2
30,65,169,0383,2
30,65,169,0400,3
30,65,169,0434,3
30,65,224,0472,3
30,65,224,0487,3
30,65,224,0491,3
30,65,224,0504,3
30,65,260,0453,3
30,65,260,0468,3
30,66,1,0075,1
30,66,1,0094,1
30,66,1,0107,1
30,66,8,0111,1
30,66,8,0126,1
30,67,1,0072,1
30,67,1,0087,1
30,68,1,0120,2
30,68,1,0188,2
30,68,1,0192,2
30,68,1,0205,2
30,68,1,021A,2
30,68,1,0224,3
30,68,1,0239,2
30,68,1,0313,2
30,68,1,0328,2
30,68,1,0347,3
30,68,1,039A,3
30,68,11,0277,1
30,68,11,0281,1
30,68,23,0332,3
30,68,23,0351,3
30,68,23,0370,3
30,68,23,0385,3
30,68,32,0116,2
30,68,32,0243,3
30,68,32,0258,3
30,68,32,0262,2
30,68,32,0296,3
30,68,32,0366,3
30,69,1,0058,2
30,69,1,0062,2
30,69,1,0077,2
30,69,1,0096,2
30,69,1,0109,2
30,69,1,0147,2
30,69,1,0151,2
30,69,1,0185,1
30,69,1,019A,1
30,69,1,0202,2
30,69,1,0217,2
30,69,1,0221,1
30,69,1,0236,2
30,70,1,0275,1
30,70,1,028A,1
30,70,1,0294,1
30,70,1,0307,1
30,71,1,0041,2
30,71,1,0075,1
30,71,1,008A,2
30,71,1,0094,1
30,71,1,0107,2
30,71,1,0111,2
30,71,1,0126,2
30,71,1,0130,1
30,71,1,0145,1
30,71,1,015A,1
30,71,1,0164,1
30,72,1,0123,1
30,72,1,0142,2
30,72,1,0157,2
30,72,1,0161,2
30,72,1,0176,2
30,73,1,0205,2
30,73,1,021A,1
30,73,1,0224,2
30,73,1,0296,1
30,73,22,0243,2
30,73,22,0328,2
30,73,22,0332,2
30,73,22,0385,2
30,73,22,039A,1
30,73,22,0402,2
30,73,22,0417,2
30,73,30,0347,1
30,73,30,0351,1
30,73,30,0366,1
30,73,30,0370,1
30,74,1,0043,2
30,74,1,0058,1
30,74,1,0062,2
30,75,1,0163,1
30,75,1,0178,2
30,75,1,0182,1
30,75,1,0197,2
30,76,1,0033,1
30,76,1,0048,1
30,77,1,0149,2
30,77,1,0168,1
30,77,1,0204,2
30,77,1,0219,2
30,77,1,0223,2
30,77,1,0238,2
30,77,1,0242,2
30,77,1,0257,1
30,77,1,0261,1
30,77,1,0276,1
30,77,1,0280,1
30,77,1,0312,2
